Locality,Zip Code,Type of Property,Subtype of Property,Price,Number of Rooms,Livable Space (m2),Fully Equipped Kitchen,Furnished,Open Fire,Terrace,Garden,Swimming Pool,Surface of the Land (m2),PEB,Primary Energy Consumption (kWh/m2),State of the Building,Url,Price/m2,Price/m2 Ratio,Price Ratio,Zip Code Score,Type of Property Score,Number of Rooms Score,Livable Space (m2) Score,Surface of the Land (m2) Score,State of the Building Score,Primary Energy Consumption (kWh/m2) Score
Jabbeke,8490,House,house,405802,3,160,0,0,0,0,0,0,372,0,0,3,https://www.immoweb.be/en/classified/house/for-sale/jabbeke/8490/20300402,2536.2625,0.010525178882222973,0.12297030303030303,0.19653228116710877,1.0,0.3869261187378436,0.17259382809733395,0.14748390572390574,0.7497975974989369,0.2610471689017736
Lommel,3920,House,villa,559000,4,233,1,0,0,0,0,0,1007,6,91,0,https://www.immoweb.be/en/classified/villa/for-sale/lommel/3920/20289544,2399.1416309012875,0.009956144061990514,0.1693939393939394,0.16343328735632184,1.0,0.5711504895801999,0.2918902615470228,0.21030303030303032,0.7547116896058398,0.27117035011771856
Woluwe-saint-lambert,1200,Apartment,apartment,550000,3,135,1,0,0,1,0,0,0,4,104,5,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/10920137,4074.074074074074,0.016906908653602126,0.16666666666666666,0.18065134099616859,0.5310389297181993,0.3869261187378436,0.15941396951909095,0.11752180671513664,1.0,0.26678679457263854
Jabbeke,8490,House,house,503243,3,164,0,0,0,0,0,0,1777,0,0,3,https://www.immoweb.be/en/classified/house/for-sale/jabbeke/8490/20300401,3068.5548780487807,0.01273412708715337,0.1524978787878788,0.19653228116710877,1.0,0.3869261187378436,0.1921418057874235,0.1524978787878788,0.7497975974989369,0.2610471689017736
Itegem,2222,House,house,518000,3,200,1,0,0,1,1,0,800,0,0,0,https://www.immoweb.be/en/classified/house/for-sale/itegem/2222/20289421,2590.0,0.010748182928603606,0.15696969696969698,0.41951724137931035,1.0,0.3869261187378436,0.23653576833663584,0.28222375494071145,0.7547116896058398,0.2610471689017736
Knokke-heist,8300,Apartment,apartment,595000,2,62,0,0,0,0,0,0,0,5,164,4,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20078257,9596.774193548386,0.039825438052803246,0.1803030303030303,0.31526985528547197,0.5310389297181993,0.27015323944133907,0.0785135225375626,0.11752180671513664,0.767051007281462,0.3411938938254728
Heist-aan-zee,8301,Apartment,apartment,598000,2,96,1,0,0,1,0,0,0,5,116,0,https://www.immoweb.be/en/classified/apartment/for-sale/heist-aan-zee/8301/20178038,6229.166666666667,0.025850279083433705,0.1812121212121212,0.20697783251231525,0.5310389297181993,0.27015323944133907,0.12271199124978412,0.11752180671513664,0.7547116896058398,0.2930898675259577
Middelkerke,8430,Apartment,apartment,599000,3,133,1,0,0,0,0,0,0,5,197,3,https://www.immoweb.be/en/classified/apartment/for-sale/middelkerke/8430/11205116,4503.7593984962405,0.018690050147280052,0.18151515151515152,0.11868521551724139,0.5310389297181993,0.3869261187378436,0.1436675316002862,0.11752180671513664,0.7497975974989369,0.34665509928667826
Dilbeek,1700,House,exceptional-property,965000,3,289,1,0,0,0,0,1,1860,6,86,5,https://www.immoweb.be/en/classified/exceptional-property/for-sale/dilbeek/1700/20300394,3339.100346020761,0.013856857658685228,0.2924242424242424,0.22344827586206895,1.0,0.3869261187378436,0.27205342237061764,0.2924242424242424,1.0,0.2907250268528464
Knokke-heist,8300,Apartment,apartment,630000,2,78,0,0,0,0,0,0,0,4,207,3,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20191683,8076.923076923077,0.03351824198109233,0.19090909090909092,0.31526985528547197,0.5310389297181993,0.27015323944133907,0.09706675227944009,0.11752180671513664,0.7497975974989369,0.3606368863334808
Laeken,1020,House,house,545000,3,190,1,0,0,1,1,0,230,1,308,3,https://www.immoweb.be/en/classified/house/for-sale/laeken/1020/20308630,2868.4210526315787,0.011903596212332787,0.16515151515151516,0.1559663191659984,1.0,0.3869261187378436,0.20725443129854107,0.24315265840220385,0.7497975974989369,0.40678619625988055
Gent,9000,Apartment,apartment,645000,2,146,0,0,0,0,0,0,0,5,126,4,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20248467,4417.808219178082,0.018333363275372418,0.19545454545454546,0.17972830880082344,0.5310389297181993,0.27015323944133907,0.15181432822820642,0.11752180671513664,0.767051007281462,0.2772147034252298
Mol,2400,House,house,445000,3,176,1,0,0,0,0,0,616,5,175,3,https://www.immoweb.be/en/classified/house/for-sale/mol/2400/20289169,2528.409090909091,0.010492588195920948,0.13484848484848486,0.2031237322515213,1.0,0.3869261187378436,0.20178934783779418,0.13484848484848486,0.7497975974989369,0.3593853053686849
Oostende,8400,Apartment,apartment,675000,2,105,1,0,0,0,0,0,0,6,50,5,https://www.immoweb.be/en/classified/apartment/for-sale/oostende/8400/10901762,6428.571428571428,0.026677784433930627,0.20454545454545456,0.1313725168665667,0.5310389297181993,0.27015323944133907,0.12789364091667932,0.11752180671513664,1.0,0.27162822681704263
Forest,1190,House,house,945000,4,303,1,0,0,1,1,0,192,6,36,5,https://www.immoweb.be/en/classified/house/for-sale/forest/1190/20306304,3118.8118811881186,0.012942687497649511,0.2863636363636364,0.19773358320839582,1.0,0.5711504895801999,0.3661658319421258,0.22764309764309765,1.0,0.26347073238652186
Woluwe-saint-pierre,1150,Apartment,apartment,695000,3,150,1,0,0,1,0,0,0,4,101,5,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-pierre/1150/11485743,4633.333333333333,0.01922776611423296,0.2106060606060606,0.3087310344827586,0.5310389297181993,0.3869261187378436,0.16592712258526116,0.11752180671513664,1.0,0.23514155759769798
Gent,9000,House,house,228000,2,67,0,0,0,0,0,0,36,4,231,2,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20094416,3402.9850746268658,0.014121971461543377,0.06909090909090909,0.17972830880082344,1.0,0.27015323944133907,0.09070348497495827,0.18666666666666668,0.7550873775720708,0.2569833675096833
Bornem,2880,House,house,439000,3,180,1,0,0,0,0,0,597,4,209,5,https://www.immoweb.be/en/classified/house/for-sale/bornem/2880/20289093,2438.8888888888887,0.010121090316724545,0.13303030303030303,0.19036124794745485,1.0,0.3869261187378436,0.19914477198840175,0.18252525252525253,1.0,0.36777658431793775
Uccle,1180,Apartment,apartment,990000,2,187,0,0,0,1,0,0,0,3,201,0,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20289092,5294.117647058823,0.021969940122060515,0.3,0.3589247822141561,0.5310389297181993,0.27015323944133907,0.17598581694127893,0.11752180671513664,0.7547116896058398,0.27769423558897244
Hasselt,3500,Apartment,apartment,295000,2,100,1,0,0,1,0,0,0,6,93,4,https://www.immoweb.be/en/classified/apartment/for-sale/hasselt/3500/20305476,2950.0,0.012242138856903721,0.0893939393939394,0.19517022519352567,0.5310389297181993,0.27015323944133907,0.12756153144129104,0.11752180671513664,0.767051007281462,0.33070028011204483
Antwerpen,2018,Apartment,apartment,590000,4,224,0,0,0,0,0,0,0,4,237,0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20289084,2633.9285714285716,0.010930481122235465,0.1787878787878788,0.19513071198213844,0.5310389297181993,0.5711504895801999,0.21138935262474493,0.11752180671513664,0.7547116896058398,0.3829072681704261
Antwerpen,2018,Apartment,apartment,419000,2,110,0,0,0,1,0,0,0,5,134,0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20305471,3809.090909090909,0.015807260958528996,0.12696969696969698,0.19513071198213844,0.5310389297181993,0.27015323944133907,0.13499189080566376,0.11752180671513664,0.7547116896058398,0.2582504648718571
Antwerpen,2018,Apartment,apartment,580000,4,224,0,0,0,0,0,0,0,4,238,0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20289086,2589.285714285714,0.010745218730333168,0.17575757575757575,0.19513071198213844,0.5310389297181993,0.5711504895801999,0.21138935262474493,0.11752180671513664,0.7547116896058398,0.2887197994987469
Deinze,9800,Apartment,apartment,245000,1,68,1,0,0,1,0,0,0,0,0,5,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/20311158,3602.9411764705883,0.014951764805291185,0.07424242424242425,0.18362651193633953,0.5310389297181993,0.18192867130434218,0.0824257629382304,0.11752180671513664,1.0,0.2610471689017736
Berchem,2600,Apartment,apartment,178000,1,47,1,0,0,0,0,0,0,4,0,2,https://www.immoweb.be/en/classified/apartment/for-sale/berchem%20%282600%29/2600/20305463,3787.2340425531916,0.015716557638145418,0.05393939393939394,0.17708843813387426,0.5310389297181993,0.18192867130434218,0.05668707104433314,0.11752180671513664,0.7550873775720708,0.2610471689017736
Eigenbrakel,1420,House,house,671800,3,237,0,0,0,0,1,0,1072,0,0,3,https://www.immoweb.be/en/classified/house/for-sale/eigenbrakel/1420/20314677,2834.5991561181436,0.011763239482325567,0.20357575757575758,0.23369026013309135,1.0,0.3869261187378436,0.2729076238174736,0.20357575757575758,0.7497975974989369,0.2610471689017736
Antwerpen,2060,Apartment,apartment,209500,2,80,0,0,0,1,0,0,0,5,195,0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen%20%282060%29/2060/20305462,2618.75,0.010867491908988685,0.06348484848484849,0.13797898706896553,0.5310389297181993,0.27015323944133907,0.10267881345452297,0.11752180671513664,0.7547116896058398,0.2203320802005013
Deinze,9800,Apartment,apartment,560000,3,130,1,0,0,1,0,0,0,0,0,5,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/20311159,4307.692307692308,0.01787639572324924,0.1696969696969697,0.18362651193633953,0.5310389297181993,0.3869261187378436,0.14424017028380634,0.11752180671513664,1.0,0.2610471689017736
Rotselaar,3110,House,house,504000,4,178,0,0,0,0,1,0,590,0,0,3,https://www.immoweb.be/en/classified/house/for-sale/rotselaar/3110/20314675,2831.4606741573034,0.0117502151664054,0.15272727272727274,0.21071839080459773,1.0,0.5711504895801999,0.18098719771046984,0.15131313131313132,0.7497975974989369,0.2610471689017736
Deinze,9800,Apartment,apartment,385000,2,96,1,0,0,1,0,0,0,0,0,5,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/20311156,4010.4166666666665,0.01664273820588959,0.11666666666666667,0.18362651193633953,0.5310389297181993,0.27015323944133907,0.12271199124978412,0.11752180671513664,1.0,0.2610471689017736
Bazel,9150,House,house,975000,5,297,1,0,0,1,1,0,881,5,127,5,https://www.immoweb.be/en/classified/house/for-sale/bazel/9150/20314660,3282.8282828282827,0.013623335485340555,0.29545454545454547,0.17624475862068964,1.0,0.7595340137453207,0.3969115191986644,0.2506060606060606,1.0,0.314789576505366
Deinze,9800,Apartment,apartment,375000,2,89,1,0,0,1,0,0,0,0,0,5,https://www.immoweb.be/en/classified/apartment/for-sale/deinze/9800/20311150,4213.483146067416,0.017485439235722322,0.11363636363636363,0.18362651193633953,0.5310389297181993,0.27015323944133907,0.11395408158897308,0.11752180671513664,1.0,0.2610471689017736
Westende,8434,House,house,233000,2,90,0,1,0,0,0,0,298,1,600,3,https://www.immoweb.be/en/classified/house/for-sale/westende/8434/20214533,2588.8888888888887,0.01074357195351626,0.0706060606060606,0.0982204433497537,1.0,0.27015323944133907,0.10739325429387964,0.10269696969696969,0.7497975974989369,0.3213032581453634
Waarschoot,9950,Apartment,apartment,215000,1,53,0,0,0,0,0,0,0,4,223,0,https://www.immoweb.be/en/classified/apartment/for-sale/waarschoot/9950/20224889,4056.603773584906,0.01683440904531052,0.06515151515151515,0.09913793103448276,0.5310389297181993,0.18192867130434218,0.07684245006044559,0.11752180671513664,0.7547116896058398,0.312796992481203
Knokke-heist,8300,Apartment,apartment,699000,3,101,0,0,0,0,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/20311149,6920.792079207921,0.02872043987573654,0.21181818181818182,0.31526985528547197,0.5310389297181993,0.3869261187378436,0.11912743461324428,0.11752180671513664,0.7547116896058398,0.2610471689017736
Rotselaar,3110,House,villa,1500000,6,577,1,0,1,1,1,0,14000,4,287,5,https://www.immoweb.be/en/classified/villa/for-sale/rotselaar/3110/20224981,2599.6533795493933,0.01078824327195346,0.45454545454545453,0.21071839080459773,1.0,0.8723410353935813,0.5592654424040067,0.5227272727272727,1.0,0.32952970661948994
Gent,9000,House,house,379000,4,144,0,0,0,0,1,0,116,4,241,5,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20305436,2631.9444444444443,0.010922247238150919,0.11484848484848485,0.17972830880082344,1.0,0.5711504895801999,0.15358434124902046,0.13464646464646465,1.0,0.24844924812030078
Vaux-sur-sure-juseret,6640,House,house,419000,2,143,1,0,0,0,0,0,967,3,265,5,https://www.immoweb.be/en/classified/house/for-sale/vaux-sur-sure-juseret/6640/20250884,2930.0699300699303,0.012159431506560767,0.12696969696969698,0.29637931034482756,1.0,0.27015323944133907,0.16447609825900308,0.12696969696969698,1.0,0.23866809881847478
Kruishoutem,9770,House,house,439000,3,175,1,0,0,0,0,0,488,6,37,5,https://www.immoweb.be/en/classified/house/for-sale/kruishoutem/9770/20314607,2508.5714285714284,0.010410264325773817,0.13303030303030303,0.14496551724137932,1.0,0.3869261187378436,0.189966636313047,0.12353535353535354,1.0,0.19203007518796994
Lommel,3920,Apartment,apartment,264000,2,89,0,0,0,0,0,0,0,5,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/lommel/3920/20305434,2966.2921348314608,0.012309749221948515,0.08,0.16343328735632184,0.5310389297181993,0.27015323944133907,0.11395408158897308,0.11752180671513664,0.7547116896058398,0.2610471689017736
Woluwe-saint-pierre,1150,House,house,550000,3,144,1,0,0,1,1,0,322,2,251,3,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20267870,3819.4444444444443,0.015850226862751993,0.16666666666666666,0.3087310344827586,1.0,0.3869261187378436,0.15358434124902046,0.21317171717171715,0.7497975974989369,0.40615749901068465
Schaarbeek,1030,Apartment,apartment,999000,3,340,0,0,1,1,0,0,0,4,136,5,https://www.immoweb.be/en/classified/apartment/for-sale/schaarbeek/1030/20285315,2938.235294117647,0.012193316767743585,0.30272727272727273,0.1655018777739843,0.5310389297181993,0.3869261187378436,0.43118017208167464,0.11752180671513664,1.0,0.19782410571884257
Aubel,4880,House,exceptional-property,995000,5,413,1,0,0,1,1,1,1733,4,219,3,https://www.immoweb.be/en/classified/exceptional-property/for-sale/aubel/4880/20131998,2409.2009685230023,0.009997889081642551,0.3015151515151515,0.2155642528735632,1.0,0.7595340137453207,0.39816360601001666,0.3015151515151515,0.7497975974989369,0.275
Zolder,3550,Apartment,apartment,265000,2,104,0,0,0,0,0,0,0,6,9,3,https://www.immoweb.be/en/classified/apartment/for-sale/zolder/3550/20269817,2548.076923076923,0.010574207291654127,0.0803030303030303,0.1710245905172414,0.5310389297181993,0.27015323944133907,0.11987995679072964,0.11752180671513664,0.7497975974989369,0.22691729323308274
Hoegaarden,3320,Apartment,apartment,239000,1,74,0,0,0,0,0,0,0,6,75,5,https://www.immoweb.be/en/classified/apartment/for-sale/hoegaarden/3320/20311103,3229.7297297297296,0.01340298299038016,0.07242424242424242,0.2791954022988506,0.5310389297181993,0.18192867130434218,0.0952288614357262,0.11752180671513664,1.0,0.22783273974409707
Gent,9000,Apartment,apartment,329000,2,65,0,0,0,1,0,0,0,1,1213,3,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20305417,5061.538461538462,0.02100476497481786,0.0996969696969697,0.17972830880082344,0.5310389297181993,0.27015323944133907,0.08482216873083046,0.11752180671513664,0.7497975974989369,0.1649122807017544
Antwerpen,2020,Apartment,apartment,325000,3,130,1,0,0,1,0,0,0,4,210,3,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2020/20272044,2500.0,0.010374693946528577,0.09848484848484848,0.14165193965517242,0.5310389297181993,0.3869261187378436,0.14424017028380634,0.11752180671513664,0.7497975974989369,0.299140708915145
Etterbeek,1040,Apartment,apartment,495000,2,103,1,0,0,0,0,0,0,3,0,4,https://www.immoweb.be/en/classified/apartment/for-sale/etterbeek/1040/20305374,4805.825242718447,0.01994358642148212,0.15,0.2357968313140727,0.5310389297181993,0.27015323944133907,0.12605356334631795,0.11752180671513664,0.767051007281462,0.2610471689017736
Langdorp,3201,House,house,322000,3,124,1,0,0,0,0,0,436,4,263,3,https://www.immoweb.be/en/classified/house/for-sale/langdorp/3201/20311094,2596.7741935483873,0.010776295002523233,0.09757575757575758,0.14068965517241377,1.0,0.3869261187378436,0.1436336443091427,0.1312777777777778,0.7497975974989369,0.3324891175306688
Sint-lambrechts-woluwe,1200,Apartment,apartment,399000,2,87,1,0,0,1,0,0,0,4,135,5,https://www.immoweb.be/en/classified/apartment/for-sale/sint-lambrechts-woluwe/1200/20219930,4586.206896551724,0.01903219717087311,0.12090909090909091,0.18065134099616859,0.5310389297181993,0.27015323944133907,0.10813627257550464,0.11752180671513664,1.0,0.2851866508376204
Lommel,3920,House,house,597000,4,163,0,0,0,0,0,0,2838,3,327,2,https://www.immoweb.be/en/classified/house/for-sale/lommel/3920/20305408,3662.5766871165642,0.015199244873809964,0.1809090909090909,0.16343328735632184,1.0,0.5711504895801999,0.1890661623539232,0.1809090909090909,0.7550873775720708,0.2927944862155389
Brugge,8000,House,house,445000,3,166,0,0,0,0,0,0,186,5,138,5,https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/20314594,2680.722891566265,0.011124671822181244,0.13484848484848486,0.2605711206896552,1.0,0.3869261187378436,0.17599523014548057,0.15073232323232325,1.0,0.22687581021519318
Morkhoven,2200,House,house,339000,2,111,0,0,0,0,0,0,823,5,185,3,https://www.immoweb.be/en/classified/house/for-sale/morkhoven/2200/20305402,3054.054054054054,0.012673950442786262,0.10272727272727272,0.1335652709359606,1.0,0.27015323944133907,0.12643294379521425,0.1621439393939394,0.7497975974989369,0.21744360902255638
Sint-katelijne-waver,2860,House,house,395000,2,149,0,0,0,0,0,0,240,6,83,0,https://www.immoweb.be/en/classified/house/for-sale/sint-katelijne-waver/2860/20311090,2651.006711409396,0.011001353312426276,0.11969696969696969,0.29400862068965516,1.0,0.27015323944133907,0.14872514905795373,0.15030143434343435,0.7547116896058398,0.21249675913922741
Court-saint-etienne,1490,Apartment,apartment,170000,1,42,0,0,0,1,0,0,0,4,197,3,https://www.immoweb.be/en/classified/apartment/for-sale/court-saint-etienne/1490/20307673,4047.6190476190477,0.01679712353247484,0.051515151515151514,0.18912315270935962,0.5310389297181993,0.18192867130434218,0.06151480537738335,0.11752180671513664,0.7497975974989369,0.34665509928667826
Uccle,1180,Apartment,apartment,250000,1,60,1,0,0,1,0,0,0,2,259,2,https://www.immoweb.be/en/classified/apartment/for-sale/uccle/1180/20305383,4166.666666666667,0.01729115657754763,0.07575757575757576,0.3589247822141561,0.5310389297181993,0.18192867130434218,0.07880205970990611,0.11752180671513664,0.7550873775720708,0.4130325814536341
